job_name,result,bmc.circ_sz,bmc.dag_sz,bmc_time,bmc_solve_time,cda_time,gssa_time,opsem_assert_time,opsem_simp_time,seahorn_total_time
linked_list_rend,TRUE,4,399,1.40,1.33,0.00,0.00,0.00,0.03,1.44
linked_list_rbegin,TRUE,4,441,1.62,1.55,0.00,0.00,0.00,0.03,1.66
string_eq_byte_cursor_ignore_case,TRUE,5,3268,0.85,0.59,0.00,0.00,0.00,0.17,0.92
string_destroy,TRUE,5,131,0.01,0.00,0.00,0.00,0.00,0.02
linked_list_end,TRUE,4,385,3.94,3.87,0.00,0.00,0.00,0.02,3.98
string_new_from_string,FALSE,6,668,0.20,0.11,0.00,0.00,0.00,0.03,0.22
string_destroy_secure,TRUE,5,367,0.07,0.04,0.00,0.00,0.00,0.01,0.08
priority_queue_init_static,TRUE,12,50,0.04,0.04,0.00,0.00,0.00,0.00,0.07
priority_queue_init_dynamic,TRUE,5,76,0.04,0.04,0.00,0.00,0.00,0.00,0.07
priority_queue_clean_up,TRUE,6,27,0.00,0.00,0.00,0.00,0.00,0.03
ring_buffer_clean_up,TRUE,5,22,0.02,0.00,0.00,0.00,0.00,0.00,0.04
ring_buffer_init,TRUE,5,53,0.02,0.00,0.00,0.00,0.00,0.00,0.04
linked_list_push_back,TRUE,4,451,2.99,2.87,0.01,0.00,0.00,0.04,3.04
string_eq_c_str_ignore_case,TRUE,6,3652,1.79,0.97,0.00,0.00,0.00,0.69,1.86
byte_buf_eq2,TRUE,6,735,0.28,0.17,0.01,0.00,0.00,0.07,0.31
priority_queue_capacity,TRUE,6,218,0.30,0.29,0.00,0.00,0.00,0.01,0.36
priority_queue_size,TRUE,6,220,0.33,0.32,0.00,0.00,0.00,0.01,0.39
priority_queue_top,TRUE,6,222,0.35,0.34,0.00,0.00,0.00,0.00,0.40
string_eq_ignore_case,TRUE,6,3461,2.12,1.54,0.00,0.00,0.00,0.44,2.19
linked_list_push_front,TRUE,4,669,4.05,3.87,0.01,0.00,0.00,0.07,4.11
hash_table_put,TRUE,6,3604,6.92,4.37,0.02,0.02,0.00,2.29,7.05
hash_table_find,TRUE,5,1346,9.17,8.41,0.02,0.01,0.00,0.67,9.24
hash_table_create,TRUE,6,4827,9.56,6.32,0.02,0.02,0.00,2.92,9.71
array_list_erase,TRUE,5,234,16.73,16.70,0.00,0.00,0.00,0.01,16.78
priority_queue_s_sift_either,TRUE,6,1242,3.87,3.21,0.02,0.00,0.00,0.09,3.99
ring_buffer_buf_belongs_to_pool,TRUE,6,227,5.23,5.15,0.00,0.00,0.00,0.01,5.27
array_list_pop_front,TRUE,5,169,17.72,17.68,0.00,0.00,0.00,0.01,17.76
array_list_pop_front_n,TRUE,5,335,17.86,17.73,0.00,0.00,0.00,0.01,17.89
priority_queue_s_sift_down,TRUE,6,3718,6.10,4.43,0.10,0.02,0.00,0.66,6.33
priority_queue_s_remove_node,TRUE,7,2037,6.83,5.87,0.01,0.00,0.00,0.18,6.93
array_list_swap,TRUE,5,1427,18.88,18.74,0.00,0.00,0.00,0.06,18.95
ring_buffer_release,TRUE,6,209,8.62,8.48,0.00,0.00,0.00,0.02,8.66
hash_table_foreach,TRUE,5,3416,15.30,13.79,0.03,0.02,0.00,1.07,15.43
array_list_push_back,TRUE,7,258,20.58,20.54,0.00,0.00,0.00,0.01,20.63
hash_table_remove,TRUE,5,2437,15.79,14.10,0.01,0.01,0.00,1.39,15.88
ring_buffer_acquire,TRUE,6,446,9.86,9.63,0.01,0.00,0.00,0.03,9.91
priority_queue_s_sift_up,TRUE,6,3739,9.76,7.12,0.14,0.03,0.00,1.17,10.09
array_list_copy,TRUE,7,189,23.26,23.24,0.00,0.00,0.00,0.01,23.30
linked_list_swap_contents,TRUE,4,1789,17.15,16.09,0.06,0.01,0.00,0.34,17.32
array_list_set_at,TRUE,7,621,30.00,29.88,0.00,0.00,0.00,0.02,30.05
ring_buffer_acquire_up_to,TRUE,6,430,37.93,37.69,0.01,0.00,0.00,0.04,37.99
priority_queue_pop,TRUE,7,241,40.31,40.21,0.02,0.00,0.00,0.02,40.41
priority_queue_remove,TRUE,7,281,43.21,43.12,0.02,0.00,0.00,0.02,43.32
priority_queue_push,TRUE,10,2226,56.61,55.76,0.01,0.00,0.00,0.12,56.70
hash_table_foreach_deep_precise,TRUE,5,4947,60.10,52.62,0.03,0.04,0.00,6.06,60.33
priority_queue_push_ref,TRUE,10,2239,63.61,62.88,0.01,0.00,0.00,0.11,63.69
priority_queue_s_swap,TRUE,6,1930,114.00,113.48,0.01,0.00,0.00,0.14,114.09
hash_table_eq,TRUE,6,10605,119.38,97.08,1.11,0.66,0.00,21.25,121.41
hash_table_foreach_deep_loose,TRUE,5,4906,121.56,114.39,0.03,0.03,0.00,5.79,121.79
